x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2021	04	11	06	07
x	FR	2007	12	18	17	05
x	LR	2021	04	09	23	57
x	E7	2021	04	11	06	07
x	SR	935185
x	S7	2648
x	NC	379464
x	C7	0
x	FL	395183
x	F7	372
x	RR	179
x	R7	0
x	NH	83166
x	H7	312
x	BT	34379095420
x	B7	124228751
1	Rr	23438	2.506	2021
1	Rr	89380	9.557	2020
1	Rr	80088	8.564	2019
1	Rr	68927	7.370	2018
1	Rr	60168	6.434	2017
1	Rr	73316	7.840	2016
1	Rr	80796	8.640	2015
1	Rr	110773	11.845	2014
1	Rr	65173	6.969	2013
1	Rr	60742	6.495	2012
1	Rr	57015	6.097	2011
1	Rr	22139	2.367	2010
1	Rr	69710	7.454	2009
1	Rr	71820	7.680	2008
1	Rr	1700	0.182	2007
1	*BT	R	110773	2014
R	R	1	64.41.87.40
M	*FR	2007	12	11	00	52
M	*LR	2021	04	09	23	33
M	*f	-20R	r
M	R	302606	66.113.131.59
M	R	92577	64.41.87.40
J	*FR	2007	12	11	00	53
J	*LR	2017	03	17	18	30
J	*f	-20R	r
J	R	9	gtaeronautics
J	R	5	lorrigkj
J	R	1	rullma2063
J	R	1	administrator
J	R	1	satish
J	R	1	nnnnn
P	*FR	2021	01	03	12	39
P	*LR	2021	04	09	23	57
P	R	20	0
P	R	0	<= 0.01
P	R	460	0.01-0.02
P	R	22681	0.02-0.05
P	R	52421	0.05-0.1 
P	R	66768	0.1 -0.2 
P	R	66252	0.2 -0.5 
P	R	34190	0.5 -1   
P	R	18015	1-  2 
P	R	7795	2-  5 
P	R	4467	5- 10 
P	R	1641	10- 20 
P	R	2546	20- 60 
P	R	405	60-120 
P	R	93	120-300 
